hidden_1,hidden_2,learning_rate,beta,batch_size,epochs,epsilon,min_samples,clusters,outliers,outlier_percentage,silhouette,dbi,chi,cluster_error,silhouette_error,dbi_error,chi_error,matching_error
256,128,0.0001,0.01,128,50,0.45,40,15,43,0.5622384937238494,0.6185876131057739,0.5163658658790651,12295.899962320611,0.25,0.3049577380834001,1.7177150835740267,0.9113092710240747,0.7959955231703753
256,128,0.0001,0.01,128,50,0.45,50,14,93,1.2160041841004186,0.6279330849647522,0.5071766733712816,13078.239686496254,0.16666666666666666,0.2944572079047728,1.6693509124804293,0.9056662289810693,0.7590352540082345
256,128,0.0001,0.01,128,50,0.45,60,14,157,2.0528242677824267,0.6266558766365051,0.5209880220614694,12900.465746042233,0.16666666666666666,0.2958922734421291,1.7420422213761548,0.906948518233593,0.777887419929636
256,128,0.0001,0.01,128,50,0.45,70,13,257,3.360355648535565,0.632759690284729,0.5046215033201569,13753.675736639903,0.08333333333333333,0.2890340558598551,1.6559026490534572,0.9007942866387086,0.7322660812213385
256,128,0.0001,0.01,128,50,0.45,80,11,436,5.7008368200836825,0.631125271320343,0.5031136308390828,15453.27330185798,0.08333333333333333,0.29087048166253593,1.6479664781004357,0.888535033758739,0.727676331713761
256,128,0.0001,0.01,128,50,0.45,90,11,530,6.929916317991632,0.634257435798645,0.5231868733819085,16032.485442245857,0.08333333333333333,0.2873511957318595,1.7536151230626762,0.8843571576276605,0.7521642024388824
256,128,0.0001,0.01,128,50,0.45,100,11,531,6.9429916317991625,0.638651967048645,0.5219248724040721,16036.729355553902,0.08333333333333333,0.28241352017006177,1.7469730126530112,0.8843265461420308,0.7492616030746093
256,128,0.0001,0.01,128,50,0.5,10,11,1,0.01307531380753138,0.445376992225647,0.6251520529265128,5870.133038863266,0.08333333333333333,0.49957641322961016,2.2902739627711197,0.9576585382120992,0.9577105618865406
256,128,0.0001,0.01,128,50,0.5,20,13,1,0.01307531380753138,0.45390474796295166,0.5816087522444776,5106.974333991697,0.08333333333333333,0.48999466521016666,2.061098696023566,0.963163226934909,0.8993974803754938
256,128,0.0001,0.01,128,50,0.5,30,13,2,0.02615062761506276,0.45569702982902527,0.5798985331584271,5106.131040032503,0.08333333333333333,0.4879808653606458,2.05209754293909,0.9631693096418447,0.8966452628187285
256,128,0.0001,0.01,128,50,0.5,40,12,40,0.5230125523012552,0.45710107684135437,0.5758333676952959,5493.578190168123,0.0,0.4864032844479165,2.0307019352383997,0.9603746406635288,0.8693699650874612
256,128,0.0001,0.01,128,50,0.5,50,13,85,1.1114016736401673,0.4630211293697357,0.5161690607753802,5411.712380001373,0.08333333333333333,0.47975154003400483,1.716679267238843,0.9609651414324146,0.8101823205096489
256,128,0.0001,0.01,128,50,0.5,60,12,148,1.9351464435146442,0.45922061800956726,0.5290170728635418,5716.669881494206,0.0,0.48402177751734016,1.7843003834923254,0.9587654729903359,0.8067719085000004
256,128,0.0001,0.01,128,50,0.5,70,12,210,2.74581589958159,0.45717543363571167,0.5225265363702597,5691.280226190652,0.0,0.4863197374879644,1.7501396651066299,0.9589486094052562,0.7988520029999626
256,128,0.0001,0.01,128,50,0.5,80,11,326,4.26255230125523,0.46264493465423584,0.5239873259620561,6081.845333648609,0.08333333333333333,0.4801742307255777,1.7578280313792427,0.9561314504986974,0.8193667614842128
256,128,0.0001,0.01,128,50,0.5,90,10,437,5.713912133891213,0.4627836346626282,0.5171070275702498,6335.693711798332,0.16666666666666666,0.4800183880195189,1.7216159345802624,0.9543004338365219,0.8306503557757424
256,128,0.0001,0.01,128,50,0.5,100,9,528,6.903765690376569,0.45830443501472473,0.5510894076579949,6550.199044734966,0.25,0.4850511966126688,1.9004705666210255,0.9527531998474951,0.8970687407702973
256,128,0.0001,0.01,128,50,0.55,10,9,0,0.0,0.41140586137771606,0.72181174224143,6010.734763135727,0.25,0.5377462231711055,2.7990091696917365,0.9566443733718509,1.1358499415586731
256,128,0.0001,0.01,128,50,0.55,20,9,0,0.0,0.41140586137771606,0.72181174224143,6010.734763135727,0.25,0.5377462231711055,2.7990091696917365,0.9566443733718509,1.1358499415586731
256,128,0.0001,0.01,128,50,0.55,30,10,0,0.0,0.4319981336593628,0.6781740874774118,6079.494169983352,0.16666666666666666,0.5146088385849856,2.5693373025126935,0.9561484095191883,1.0516903043208836
256,128,0.0001,0.01,128,50,0.55,40,10,31,0.4053347280334728,0.4351078271865845,0.6693260062790857,6047.198305534973,0.16666666666666666,0.51111480091395,2.5227684541004507,0.9563813606467683,1.0392328205819588
256,128,0.0001,0.01,128,50,0.55,50,11,41,0.5360878661087867,0.4362110495567322,0.6192915420237871,5620.5868065322575,0.08333333333333333,0.5098752252171549,2.259429168546248,0.9594585233556394,0.9530240626130939
256,128,0.0001,0.01,128,50,0.55,60,10,140,1.8305439330543933,0.44231757521629333,0.6240591785553988,6025.6215189376,0.16666666666666666,0.5030139604311311,2.284521992396836,0.9565369947148838,0.9776849035523794
256,128,0.0001,0.01,128,50,0.55,70,10,144,1.882845188284519,0.4394955635070801,0.6233128806981186,6024.167833656894,0.16666666666666666,0.5061847601044044,2.2805941089374664,0.956547480194405,0.9774982539757356
256,128,0.0001,0.01,128,50,0.55,80,10,207,2.706589958158996,0.4416482448577881,0.6129391322987393,5990.635194038346,0.16666666666666666,0.5037660170137213,2.2259954331512595,0.9567893522217776,0.9633043672633562
256,128,0.0001,0.01,128,50,0.55,90,9,296,3.8702928870292883,0.44776201248168945,0.6280136982302597,6608.969065646209,0.25,0.496896615189113,2.305335253843472,0.9523292897626278,1.001140289698803
256,128,0.0001,0.01,128,50,0.55,100,8,526,6.877615062761507,0.4412900507450104,0.5999243080132233,6908.98868967105,0.3333333333333333,0.5041684823089772,2.157496357964333,0.9501652383923835,0.9862908529997567
256,128,0.0001,0.01,128,50,0.6,10,5,0,0.0,0.4539714753627777,0.4988362941708874,2633.7777415836845,0.5833333333333334,0.48991969060362056,1.6254541798467756,0.9810024749243701,0.919927419677025
256,128,0.0001,0.01,128,50,0.6,20,5,0,0.0,0.4539714753627777,0.4988362941708874,2633.7777415836845,0.5833333333333334,0.48991969060362056,1.6254541798467756,0.9810024749243701,0.919927419677025
256,128,0.0001,0.01,128,50,0.6,30,6,0,0.0,0.4429890513420105,0.4868219424336682,2160.3918077757526,0.5,0.5022594928741455,1.5622207496508853,0.98441702316281,0.8872243164219602
256,128,0.0001,0.01,128,50,0.6,40,7,1,0.01307531380753138,0.46310800313949585,0.5673604819159517,4127.997387990599,0.4166666666666667,0.47965392905674625,1.9861077995576404,0.9702246196965233,0.9631632537443942
256,128,0.0001,0.01,128,50,0.6,50,7,29,0.37918410041841005,0.4650600552558899,0.5563839528990762,4092.294592405142,0.4166666666666667,0.47746061207203383,1.928336594205664,0.9704821451299324,0.9482365045185743
256,128,0.0001,0.01,128,50,0.6,60,8,65,0.8498953974895397,0.45984482765197754,0.5551558782482372,4317.246521664571,0.3333333333333333,0.4833204183685646,1.9218730434117748,0.9688595594996249,0.9268465886533245
256,128,0.0001,0.01,128,50,0.6,70,7,133,1.7390167364016735,0.4677909314632416,0.5661382800769872,4851.152503139708,0.4166666666666667,0.4743922118390544,1.9796751582999326,0.9650084781760337,0.9589356287454218
256,128,0.0001,0.01,128,50,0.6,80,7,135,1.7651673640167362,0.470653772354126,0.5658314437019608,4850.169004944874,0.4166666666666667,0.47117553668075735,1.97806023001032,0.9650155721807113,0.9577295013846139
256,128,0.0001,0.01,128,50,0.6,90,7,188,2.4581589958158996,0.4753708839416504,0.5547506996347481,4815.857604343768,0.4166666666666667,0.46587541130151644,1.919740524393411,0.9652630614365464,0.9418864159495351
256,128,0.0001,0.01,128,50,0.6,100,5,389,5.086297071129707,0.5028879046440125,0.5671350186177195,6427.4810676941,0.5833333333333334,0.43495741051234554,1.9849211506195765,0.9536383686334772,0.9892125657746832
256,128,0.0001,0.01,128,50,0.65,10,3,0,0.0,0.3719368278980255,0.6363763227402283,1174.65899164119,0.75,0.5820934517999713,2.349349067053833,0.9915271462368729,1.1682424162726692
256,128,0.0001,0.01,128,50,0.65,20,3,0,0.0,0.3719368278980255,0.6363763227402283,1174.65899164119,0.75,0.5820934517999713,2.349349067053833,0.9915271462368729,1.1682424162726692
256,128,0.0001,0.01,128,50,0.65,30,3,0,0.0,0.3719368278980255,0.6363763227402283,1174.65899164119,0.75,0.5820934517999713,2.349349067053833,0.9915271462368729,1.1682424162726692
256,128,0.0001,0.01,128,50,0.65,40,4,1,0.01307531380753138,0.45948880910873413,0.5164976643273098,3442.9044584416274,0.6666666666666666,0.4837204392036695,1.71840875961742,0.9751662174261849,0.9609905207284852
256,128,0.0001,0.01,128,50,0.65,50,5,1,0.01307531380753138,0.43767812848091125,0.541966906911391,2647.3816605099123,0.5833333333333334,0.5082268219315604,1.852457404796795,0.9809043494117851,0.9812304773683684
256,128,0.0001,0.01,128,50,0.65,60,6,1,0.01307531380753138,0.4411104619503021,0.48631973804627204,2159.7288934715734,0.5,0.5043702674715707,1.5595775686645896,0.9844218047853888,0.8870924102303872
256,128,0.0001,0.01,128,50,0.65,70,6,113,1.477510460251046,0.49983975291252136,0.582924646463712,5362.227588852352,0.5,0.4383823000982906,2.0680244550721683,0.961322076851024,0.9919322080053707
256,128,0.0001,0.01,128,50,0.65,80,6,120,1.5690376569037656,0.4849342703819275,0.5810093282579452,5356.894584930331,0.5,0.4551300332787332,2.0579438329365534,0.9613605439829074,0.9936086025495485
256,128,0.0001,0.01,128,50,0.65,90,6,126,1.6474895397489542,0.4929729104042053,0.5789347096726584,5346.247026781591,0.5,0.446097853478421,2.0470247877508334,0.961437345168418,0.988639996599418
256,128,0.0001,0.01,128,50,0.65,100,6,279,3.648012552301255,0.45463764667510986,0.5742516796549691,5272.082870612997,0.5,0.4891711835111125,2.022377261341943,0.9619722936548755,0.9933801846269826
256,128,0.0001,0.01,128,50,0.7,10,2,0,0.0,0.44553378224372864,0.8937807291916063,1909.8485026891558,0.8333333333333334,0.49940024466996785,3.704109101008454,0.9862242002247786,1.5057667198091336
256,128,0.0001,0.01,128,50,0.7,20,2,0,0.0,0.44553378224372864,0.8937807291916063,1909.8485026891558,0.8333333333333334,0.49940024466996785,3.704109101008454,0.9862242002247786,1.5057667198091336
256,128,0.0001,0.01,128,50,0.7,30,2,0,0.0,0.44553378224372864,0.8937807291916063,1909.8485026891558,0.8333333333333334,0.49940024466996785,3.704109101008454,0.9862242002247786,1.5057667198091336
256,128,0.0001,0.01,128,50,0.7,40,4,0,0.0,0.4624425172805786,0.5170488437447806,3443.156643778364,0.6666666666666666,0.48040166597687795,1.7213097039198977,0.9751643984050947,0.9608856087421342
256,128,0.0001,0.01,128,50,0.7,50,4,1,0.01307531380753138,0.45948880910873413,0.5166835248259939,3443.170531187211,0.6666666666666666,0.4837204392036695,1.7193869727683888,0.9751642982347603,0.9612345942183713
256,128,0.0001,0.01,128,50,0.7,60,6,1,0.01307531380753138,0.44108638167381287,0.4860940937537661,2158.9730128999154,0.5,0.504397323962008,1.5583899671250847,0.9844272569766983,0.8868036370159477
256,128,0.0001,0.01,128,50,0.7,70,6,61,0.7975941422594143,0.48290976881980896,0.6044304552754046,5360.863305531095,0.5,0.4574047541350461,2.1812129225021297,0.9613319174712847,1.0249873985271152
256,128,0.0001,0.01,128,50,0.7,80,6,80,1.0460251046025104,0.4898027777671814,0.588433197539413,5330.679931268108,0.5,0.44965980026159397,2.0970168291548053,0.9615496311379981,1.0020565651385993
256,128,0.0001,0.01,128,50,0.7,90,6,102,1.3336820083682008,0.4862431287765503,0.583617389747273,5349.126288576523,0.5,0.45365940586904463,2.071670472354068,0.9614165769588288,0.9966866137954853
256,128,0.0001,0.01,128,50,0.7,100,5,209,2.7327405857740588,0.49378061294555664,0.607017147147744,6083.186388058777,0.5833333333333334,0.44519032253308244,2.1948270902512843,0.9561217774293331,1.0448681308867582
256,128,0.0001,0.1,128,50,0.2,10,12,0,0.0,0.8827323317527771,0.2035937064635002,161589.08710722154,0.0,0.00816591937890215,0.07154582349210628,0.16554737546750575,0.06131477958462855
256,128,0.0001,0.1,128,50,0.2,20,12,0,0.0,0.8827323317527771,0.2035937064635002,161589.08710722154,0.0,0.00816591937890215,0.07154582349210628,0.16554737546750575,0.06131477958462855
256,128,0.0001,0.1,128,50,0.2,30,12,0,0.0,0.8827323317527771,0.2035937064635002,161589.08710722154,0.0,0.00816591937890215,0.07154582349210628,0.16554737546750575,0.06131477958462855
256,128,0.0001,0.1,128,50,0.2,40,12,0,0.0,0.8827323317527771,0.2035937064635002,161589.08710722154,0.0,0.00816591937890215,0.07154582349210628,0.16554737546750575,0.06131477958462855
256,128,0.0001,0.1,128,50,0.2,50,12,0,0.0,0.8827323317527771,0.2035937064635002,161589.08710722154,0.0,0.00816591937890215,0.07154582349210628,0.16554737546750575,0.06131477958462855
256,128,0.0001,0.1,128,50,0.2,60,12,0,0.0,0.8827323317527771,0.2035937064635002,161589.08710722154,0.0,0.00816591937890215,0.07154582349210628,0.16554737546750575,0.06131477958462855
256,128,0.0001,0.1,128,50,0.2,70,12,0,0.0,0.8827323317527771,0.2035937064635002,161589.0871072215,0.0,0.00816591937890215,0.07154582349210628,0.16554737546750556,0.0613147795846285
256,128,0.0001,0.1,128,50,0.2,80,11,76,0.9937238493723849,0.8830003142356873,0.1938143974762319,176140.92465629062,0.08333333333333333,0.007864815465519951,0.020075776190694127,0.27051025611236446,0.09544604527547797
256,128,0.0001,0.1,128,50,0.2,90,10,162,2.1182008368200838,0.8871796727180481,0.1865954698207697,193630.08188360828,0.16666666666666666,0.003168907058372941,0.017918579890685862,0.39666011975948484,0.14610356834380256
256,128,0.0001,0.1,128,50,0.2,100,10,162,2.1182008368200838,0.8871796727180481,0.1865954698207697,193630.08188360828,0.16666666666666666,0.003168907058372941,0.017918579890685862,0.39666011975948484,0.14610356834380256
256,128,0.0001,0.1,128,50,0.25,10,12,0,0.0,0.8827323317527771,0.2035937064635002,161589.08710722154,0.0,0.00816591937890215,0.07154582349210628,0.16554737546750575,0.06131477958462855
256,128,0.0001,0.1,128,50,0.25,20,12,0,0.0,0.8827323317527771,0.2035937064635002,161589.08710722154,0.0,0.00816591937890215,0.07154582349210628,0.16554737546750575,0.06131477958462855
256,128,0.0001,0.1,128,50,0.25,30,12,0,0.0,0.8827323317527771,0.2035937064635002,161589.08710722154,0.0,0.00816591937890215,0.07154582349210628,0.16554737546750575,0.06131477958462855
256,128,0.0001,0.1,128,50,0.25,40,12,0,0.0,0.8827323317527771,0.2035937064635002,161589.08710722154,0.0,0.00816591937890215,0.07154582349210628,0.16554737546750575,0.06131477958462855
256,128,0.0001,0.1,128,50,0.25,50,12,0,0.0,0.8827323317527771,0.2035937064635002,161589.08710722154,0.0,0.00816591937890215,0.07154582349210628,0.16554737546750575,0.06131477958462855
256,128,0.0001,0.1,128,50,0.25,60,12,0,0.0,0.8827323317527771,0.2035937064635002,161589.08710722154,0.0,0.00816591937890215,0.07154582349210628,0.16554737546750575,0.06131477958462855
256,128,0.0001,0.1,128,50,0.25,70,12,0,0.0,0.8827323317527771,0.2035937064635002,161589.08710722154,0.0,0.00816591937890215,0.07154582349210628,0.16554737546750575,0.06131477958462855
256,128,0.0001,0.1,128,50,0.25,80,11,75,0.9806485355648535,0.8812465667724609,0.19391318591764384,175723.14781650403,0.08333333333333333,0.009835318233189973,0.020595715356020186,0.2674968180896516,0.09531529625304877
256,128,0.0001,0.1,128,50,0.25,90,10,161,2.1051255230125525,0.8877604603767395,0.18670413710632286,193167.32633199482,0.16666666666666666,0.002516336655348889,0.017346646808827068,0.39332224881583505,0.14496297473666941
256,128,0.0001,0.1,128,50,0.25,100,10,161,2.1051255230125525,0.8877604603767395,0.18670413710632286,193167.32633199482,0.16666666666666666,0.002516336655348889,0.017346646808827068,0.39332224881583505,0.14496297473666941
256,128,0.0001,0.1,128,50,0.3,10,12,0,0.0,0.8827323317527771,0.2035937064635002,161589.08710722154,0.0,0.00816591937890215,0.07154582349210628,0.16554737546750575,0.06131477958462855
256,128,0.0001,0.1,128,50,0.3,20,12,0,0.0,0.8827323317527771,0.2035937064635002,161589.08710722154,0.0,0.00816591937890215,0.07154582349210628,0.16554737546750575,0.06131477958462855
256,128,0.0001,0.1,128,50,0.3,30,12,0,0.0,0.8827323317527771,0.2035937064635002,161589.08710722154,0.0,0.00816591937890215,0.07154582349210628,0.16554737546750575,0.06131477958462855
256,128,0.0001,0.1,128,50,0.3,40,12,0,0.0,0.8827323317527771,0.2035937064635002,161589.08710722154,0.0,0.00816591937890215,0.07154582349210628,0.16554737546750575,0.06131477958462855
256,128,0.0001,0.1,128,50,0.3,50,12,0,0.0,0.8827323317527771,0.2035937064635002,161589.08710722154,0.0,0.00816591937890215,0.07154582349210628,0.16554737546750575,0.06131477958462855
256,128,0.0001,0.1,128,50,0.3,60,12,0,0.0,0.8827323317527771,0.2035937064635002,161589.08710722154,0.0,0.00816591937890215,0.07154582349210628,0.16554737546750575,0.06131477958462855
256,128,0.0001,0.1,128,50,0.3,70,12,0,0.0,0.8827323317527771,0.2035937064635002,161589.08710722154,0.0,0.00816591937890215,0.07154582349210628,0.16554737546750575,0.06131477958462855
256,128,0.0001,0.1,128,50,0.3,80,11,75,0.9806485355648535,0.8812465667724609,0.19391318591764384,175723.14781650403,0.08333333333333333,0.009835318233189973,0.020595715356020186,0.2674968180896516,0.09531529625304877
256,128,0.0001,0.1,128,50,0.3,90,10,161,2.1051255230125525,0.8877604603767395,0.18670413710632286,193167.32633199482,0.16666666666666666,0.002516336655348889,0.017346646808827068,0.39332224881583505,0.14496297473666941
256,128,0.0001,0.1,128,50,0.3,100,10,161,2.1051255230125525,0.8877604603767395,0.18670413710632286,193167.32633199482,0.16666666666666666,0.002516336655348889,0.017346646808827068,0.39332224881583505,0.14496297473666941
256,128,0.0001,0.1,128,50,0.35,10,11,0,0.0,0.868345320224762,0.3180247485752624,137782.84368039772,0.08333333333333333,0.024331100871053987,0.6738144661855916,0.006167837747749848,0.1969116845344322
256,128,0.0001,0.1,128,50,0.35,20,11,0,0.0,0.868345320224762,0.3180247485752624,137782.84368039772,0.08333333333333333,0.024331100871053987,0.6738144661855916,0.006167837747749848,0.1969116845344322
256,128,0.0001,0.1,128,50,0.35,30,11,0,0.0,0.868345320224762,0.3180247485752624,137782.84368039772,0.08333333333333333,0.024331100871053987,0.6738144661855916,0.006167837747749848,0.1969116845344322
256,128,0.0001,0.1,128,50,0.35,40,11,0,0.0,0.868345320224762,0.3180247485752624,137782.84368039772,0.08333333333333333,0.024331100871053987,0.6738144661855916,0.006167837747749848,0.1969116845344322
256,128,0.0001,0.1,128,50,0.35,50,11,0,0.0,0.868345320224762,0.3180247485752624,137782.84368039772,0.08333333333333333,0.024331100871053987,0.6738144661855916,0.006167837747749848,0.1969116845344322
256,128,0.0001,0.1,128,50,0.35,60,11,0,0.0,0.868345320224762,0.3180247485752624,137782.84368039772,0.08333333333333333,0.024331100871053987,0.6738144661855916,0.006167837747749848,0.1969116845344322
256,128,0.0001,0.1,128,50,0.35,70,11,0,0.0,0.868345320224762,0.3180247485752624,137782.84368039772,0.08333333333333333,0.024331100871053987,0.6738144661855916,0.006167837747749848,0.1969116845344322
256,128,0.0001,0.1,128,50,0.35,80,10,75,0.9806485355648535,0.8723316192626953,0.29987677219506137,151167.7659186672,0.16666666666666666,0.01985211318798281,0.5782988010266388,0.09037804455740754,0.21379890635967394
256,128,0.0001,0.1,128,50,0.35,90,10,159,2.0789748953974896,0.8869333863258362,0.18755289644880105,192172.0579007598,0.16666666666666666,0.0034456333417571144,0.012879492374731334,0.386143345037872,0.1422837843552568
256,128,0.0001,0.1,128,50,0.35,100,10,159,2.0789748953974896,0.8869333863258362,0.18755289644880105,192172.0579007598,0.16666666666666666,0.0034456333417571144,0.012879492374731334,0.386143345037872,0.1422837843552568
256,128,0.0001,0.1,128,50,0.4,10,8,0,0.0,0.7900199294090271,0.5748485946719707,27501.5377677301,0.3333333333333333,0.11233715796738529,2.0255189193261613,0.8016305077258786,0.8182049795881896
256,128,0.0001,0.1,128,50,0.4,20,8,0,0.0,0.7900199294090271,0.5748485946719707,27501.5377677301,0.3333333333333333,0.11233715796738529,2.0255189193261613,0.8016305077258786,0.8182049795881896
256,128,0.0001,0.1,128,50,0.4,30,8,0,0.0,0.7900199294090271,0.5748485946719707,27501.5377677301,0.3333333333333333,0.11233715796738529,2.0255189193261613,0.8016305077258786,0.8182049795881896
256,128,0.0001,0.1,128,50,0.4,40,8,0,0.0,0.7900199294090271,0.5748485946719707,27501.5377677301,0.3333333333333333,0.11233715796738529,2.0255189193261613,0.8016305077258786,0.8182049795881896
256,128,0.0001,0.1,128,50,0.4,50,8,0,0.0,0.7900199294090271,0.5748485946719707,27501.5377677301,0.3333333333333333,0.11233715796738529,2.0255189193261613,0.8016305077258786,0.8182049795881896
256,128,0.0001,0.1,128,50,0.4,60,8,0,0.0,0.7900199294090271,0.5748485946719707,27501.5377677301,0.3333333333333333,0.11233715796738529,2.0255189193261613,0.8016305077258786,0.8182049795881896
256,128,0.0001,0.1,128,50,0.4,70,8,0,0.0,0.7900199294090271,0.5748485946719707,27501.5377677301,0.3333333333333333,0.11233715796738529,2.0255189193261613,0.8016305077258786,0.8182049795881896
256,128,0.0001,0.1,128,50,0.4,80,9,0,0.0,0.815281867980957,0.5315732112380646,35653.73178465995,0.25,0.08395295732476739,1.7977537433582345,0.7428284653922299,0.7186337915188079
256,128,0.0001,0.1,128,50,0.4,90,10,57,0.7452928870292888,0.8708945512771606,0.3259272257188598,142486.66838522378,0.16666666666666666,0.021466796317797042,0.7154064511518936,0.02776100384370811,0.23282522949501638
256,128,0.0001,0.1,128,50,0.4,100,10,57,0.7452928870292888,0.8708945512771606,0.3259272257188598,142486.66838522378,0.16666666666666666,0.021466796317797042,0.7154064511518936,0.02776100384370811,0.23282522949501638
256,128,0.0001,0.1,128,50,0.45,10,8,0,0.0,0.7900199294090271,0.5748485946719707,27501.5377677301,0.3333333333333333,0.11233715796738529,2.0255189193261613,0.8016305077258786,0.8182049795881896
256,128,0.0001,0.1,128,50,0.45,20,8,0,0.0,0.7900199294090271,0.5748485946719707,27501.5377677301,0.3333333333333333,0.11233715796738529,2.0255189193261613,0.8016305077258786,0.8182049795881896
256,128,0.0001,0.1,128,50,0.45,30,8,0,0.0,0.7900199294090271,0.5748485946719707,27501.5377677301,0.3333333333333333,0.11233715796738529,2.0255189193261613,0.8016305077258786,0.8182049795881896
256,128,0.0001,0.1,128,50,0.45,40,8,0,0.0,0.7900199294090271,0.5748485946719707,27501.5377677301,0.3333333333333333,0.11233715796738529,2.0255189193261613,0.8016305077258786,0.8182049795881896
256,128,0.0001,0.1,128,50,0.45,50,8,0,0.0,0.7900199294090271,0.5748485946719707,27501.5377677301,0.3333333333333333,0.11233715796738529,2.0255189193261613,0.8016305077258786,0.8182049795881896
256,128,0.0001,0.1,128,50,0.45,60,8,0,0.0,0.7900199294090271,0.5748485946719707,27501.5377677301,0.3333333333333333,0.11233715796738529,2.0255189193261613,0.8016305077258786,0.8182049795881896
256,128,0.0001,0.1,128,50,0.45,70,8,0,0.0,0.7900199294090271,0.5748485946719707,27501.5377677301,0.3333333333333333,0.11233715796738529,2.0255189193261613,0.8016305077258786,0.8182049795881896
256,128,0.0001,0.1,128,50,0.45,80,8,0,0.0,0.7900199294090271,0.5748485946719707,27501.5377677301,0.3333333333333333,0.11233715796738529,2.0255189193261613,0.8016305077258786,0.8182049795881896
256,128,0.0001,0.1,128,50,0.45,90,9,0,0.0,0.8548706769943237,0.37078652042871824,99473.43877073698,0.25,0.03947114944458009,0.9515080022564117,0.28249482954855665,0.3808684953123871
256,128,0.0001,0.1,128,50,0.45,100,9,0,0.0,0.8548706769943237,0.37078652042871824,99473.43877073698,0.25,0.03947114944458009,0.9515080022564117,0.28249482954855665,0.3808684953123871
256,128,0.0001,0.1,128,50,0.5,10,4,0,0.0,0.5430846810340881,0.666755339126508,7468.834494039825,0.6666666666666666,0.3897924932201257,2.5092386269816207,0.9461270522770331,1.1279562097863616
256,128,0.0001,0.1,128,50,0.5,20,4,0,0.0,0.5430846810340881,0.666755339126508,7468.834494039825,0.6666666666666666,0.3897924932201257,2.5092386269816207,0.9461270522770331,1.1279562097863616
256,128,0.0001,0.1,128,50,0.5,30,4,0,0.0,0.5430846810340881,0.666755339126508,7468.834494039825,0.6666666666666666,0.3897924932201257,2.5092386269816207,0.9461270522770331,1.1279562097863616
256,128,0.0001,0.1,128,50,0.5,40,4,0,0.0,0.5430846810340881,0.666755339126508,7468.834494039825,0.6666666666666666,0.3897924932201257,2.5092386269816207,0.9461270522770331,1.1279562097863616
256,128,0.0001,0.1,128,50,0.5,50,4,0,0.0,0.5430846810340881,0.666755339126508,7468.834494039825,0.6666666666666666,0.3897924932201257,2.5092386269816207,0.9461270522770331,1.1279562097863616
256,128,0.0001,0.1,128,50,0.5,60,4,0,0.0,0.5430846810340881,0.666755339126508,7468.834494039825,0.6666666666666666,0.3897924932201257,2.5092386269816207,0.9461270522770331,1.1279562097863616
256,128,0.0001,0.1,128,50,0.5,70,4,0,0.0,0.5430846810340881,0.666755339126508,7468.834494039825,0.6666666666666666,0.3897924932201257,2.5092386269816207,0.9461270522770331,1.1279562097863616
256,128,0.0001,0.1,128,50,0.5,80,4,0,0.0,0.5430846810340881,0.666755339126508,7468.834494039825,0.6666666666666666,0.3897924932201257,2.5092386269816207,0.9461270522770331,1.1279562097863616
256,128,0.0001,0.1,128,50,0.5,90,4,0,0.0,0.5430846810340881,0.666755339126508,7468.834494039825,0.6666666666666666,0.3897924932201257,2.5092386269816207,0.9461270522770331,1.1279562097863616
256,128,0.0001,0.1,128,50,0.5,100,5,0,0.0,0.5874054431915283,0.6221280764031156,7750.4468388117175,0.5833333333333334,0.33999388405446257,2.2743582968585034,0.9440957732146645,1.035445321865241
256,128,0.0001,0.1,128,50,0.55,10,3,0,0.0,0.5792548656463623,0.5920086842738618,8866.51701874668,0.75,0.34915183635240193,2.1158351803887463,0.9360455224684767,1.0377581348024063
256,128,0.0001,0.1,128,50,0.55,20,3,0,0.0,0.5792548656463623,0.5920086842738618,8866.51701874668,0.75,0.34915183635240193,2.1158351803887463,0.9360455224684767,1.0377581348024063
256,128,0.0001,0.1,128,50,0.55,30,3,0,0.0,0.5792548656463623,0.5920086842738618,8866.51701874668,0.75,0.34915183635240193,2.1158351803887463,0.9360455224684767,1.0377581348024063
256,128,0.0001,0.1,128,50,0.55,40,3,0,0.0,0.5792548656463623,0.5920086842738618,8866.51701874668,0.75,0.34915183635240193,2.1158351803887463,0.9360455224684767,1.0377581348024063
256,128,0.0001,0.1,128,50,0.55,50,3,0,0.0,0.5792548656463623,0.5920086842738618,8866.51701874668,0.75,0.34915183635240193,2.1158351803887463,0.9360455224684767,1.0377581348024063
256,128,0.0001,0.1,128,50,0.55,60,3,0,0.0,0.5792548656463623,0.5920086842738618,8866.51701874668,0.75,0.34915183635240193,2.1158351803887463,0.9360455224684767,1.0377581348024063
256,128,0.0001,0.1,128,50,0.55,70,3,0,0.0,0.5792548656463623,0.5920086842738618,8866.51701874668,0.75,0.34915183635240193,2.1158351803887463,0.9360455224684767,1.0377581348024063
256,128,0.0001,0.1,128,50,0.55,80,3,0,0.0,0.5792548656463623,0.5920086842738618,8866.51701874668,0.75,0.34915183635240193,2.1158351803887463,0.9360455224684767,1.0377581348024063
256,128,0.0001,0.1,128,50,0.55,90,4,0,0.0,0.5430846810340881,0.666755339126508,7468.834494039825,0.6666666666666666,0.3897924932201257,2.5092386269816207,0.9461270522770331,1.1279562097863616
