perplexity,epsilon,min_samples,clusters,outliers,outlier_percentage,silhouette,dbi,chi,cluster_error,silhouette_error,dbi_error,chi_error,matching_error
40,6.0,20,27,38,0.49686192468619245,0.5137202143669128,0.5328798534700167,4796.010531495164,0.22727272727272727,0.23325341139266745,1.1315194138800666,0.4408086882590878,0.5082135602011373
40,6.0,30,24,119,1.5559623430962344,0.5330442190170288,0.4328739632200729,5333.278700742777,0.09090909090909091,0.20441161340741973,0.7314958528802915,0.37816585410656367,0.3512456028258415
40,6.0,40,22,223,2.915794979079498,0.5687729120254517,0.38897676094876066,5906.947408411969,0.0,0.15108520593216176,0.5559070437950426,0.3112788956564865,0.2545677863459227
40,6.0,50,21,307,4.014121338912134,0.5804623961448669,0.37167043159403906,6097.417563563596,0.045454545454545456,0.13363821470915388,0.48668172637615625,0.2890710094962514,0.23871137400902676
40,6.0,60,20,434,5.674686192468619,0.5754504799842834,0.3641005440750246,6201.827627271176,0.09090909090909091,0.14111868659062177,0.4564021763000985,0.2768973080207894,0.24133181545515014
40,6.0,70,18,564,7.374476987447699,0.5805142521858215,0.37871172864592784,6585.544377723478,0.18181818181818182,0.13356081763310224,0.5148469145837113,0.23215781639263197,0.26559593260690684
40,6.0,80,18,630,8.23744769874477,0.5787351727485657,0.3463250098038664,6545.979968517004,0.18181818181818182,0.1362161600767677,0.3853000392154655,0.23677083251032702,0.23502630340518552
40,6.0,90,16,798,10.434100418410042,0.5786662101745605,0.3550107618979593,6933.193900720111,0.2727272727272727,0.13631908929170072,0.4200430475918373,0.19162358663772266,0.2551782490621334
40,6.0,100,14,1015,13.271443514644352,0.6118504405021667,0.3314648585058358,7641.7725327995095,0.36363636363636365,0.08679038731019893,0.32585943402334316,0.1090067925039253,0.22132324436845777
40,6.5,10,22,0,0.0,0.5058344602584839,0.5260804591049314,5688.179711621889,0.0,0.24502319364405395,1.1043218364197256,0.3367861364207068,0.42153279162112156
40,6.5,20,24,4,0.05230125523012552,0.5193021297454834,0.5184367359374749,5265.490003880297,0.09090909090909091,0.22492219440972633,1.0737469437498994,0.386069683773076,0.44391197821044814
40,6.5,30,23,61,0.7975941422594143,0.5299956798553467,0.5113008292337519,5446.222647752614,0.045454545454545456,0.20896167185769157,1.0452033169350075,0.36499714368216485,0.41615416948235234
40,6.5,40,19,187,2.4450836820083683,0.5732703804969788,0.4786335374212605,6465.7380470151575,0.13636363636363635,0.1443725664224198,0.9145341496850421,0.2461266471080152,0.3603492498947784
40,6.5,50,19,194,2.536610878661088,0.5740174055099487,0.4790118356613022,6457.078394080039,0.13636363636363635,0.14325760371649449,0.9160473426452087,0.24713632017945864,0.36070122572619956
40,6.5,60,20,367,4.798640167364017,0.5701137781143188,0.38129352641071546,6274.519568193246,0.09090909090909091,0.14908391326221074,0.5251741056428618,0.26842178413895734,0.2583972234882802
40,6.5,70,18,511,6.681485355648535,0.5787327885627747,0.39294891403493865,6643.755114666961,0.18181818181818182,0.13621971856302295,0.5717956561397546,0.22537072988915763,0.27880107160252926
40,6.5,80,18,595,7.779811715481172,0.5762259364128113,0.3606859055072801,6578.6648478276775,0.18181818181818182,0.13996128893610263,0.4427436220291203,0.23295993584615077,0.24937075715738888
40,6.5,90,17,685,8.956589958158997,0.5715383291244507,0.36924652210901737,6610.741364535037,0.22727272727272727,0.1469577177247005,0.4769860884360695,0.22921997127854257,0.27010912617801
40,6.5,100,14,968,12.656903765690378,0.6062211990356445,0.3534566384913479,7697.211710116628,0.36363636363636365,0.09519224024530673,0.4138265539653916,0.10254285626312397,0.24379950352754648
40,7.0,10,19,0,0.0,0.4880043566226959,0.5569368002925494,6285.5821913666505,0.13636363636363635,0.271635288622842,1.2277472011701978,0.2671319365201902,0.47571951566921655
40,7.0,20,19,0,0.0,0.4880043566226959,0.5569368002925494,6285.5821913666505,0.13636363636363635,0.271635288622842,1.2277472011701978,0.2671319365201902,0.47571951566921655
40,7.0,30,21,36,0.47071129707112974,0.5126363039016724,0.5161055595108665,5923.115820510114,0.045454545454545456,0.2348711882064592,1.0644222380434658,0.3093937380842594,0.4135354274471825
40,7.0,40,19,145,1.8959205020920502,0.5676676034927368,0.48469315413474695,6495.688462788562,0.13636363636363635,0.15273492016009435,0.9387726165389878,0.2426345754844163,0.3676264371367837
40,7.0,50,19,155,2.0266736401673637,0.569492757320404,0.4850086829132553,6493.306989645811,0.13636363636363635,0.15001080996954624,0.9400347316530211,0.24291224357580715,0.3673303553905027
40,7.0,60,20,216,2.8242677824267783,0.5878775119781494,0.41053955520342217,6435.977389703522,0.09090909090909091,0.12257087764455317,0.6421582208136887,0.24959659382541263,0.27630869579818634
40,7.0,70,18,394,5.151673640167364,0.5915531516075134,0.3964198269502805,6793.8804243577515,0.18181818181818182,0.11708484834699494,0.585679307801122,0.2078668548871708,0.27311229821336735
40,7.0,80,17,477,6.236924686192468,0.5846896767616272,0.40136496014944995,7012.874407441769,0.22727272727272727,0.12732884065428782,0.6054598405977998,0.1823332302506248,0.28559865969385995
40,7.0,90,16,599,7.832112970711297,0.5925092101097107,0.4049693099496475,7042.868240096072,0.2727272727272727,0.11565789535864081,0.6198772397985901,0.17883609643159867,0.2967746260790256
40,7.0,100,15,824,10.774058577405858,0.5910624265670776,0.38053497686990145,7298.938653024908,0.3181818181818182,0.1178172737804812,0.5221399074796058,0.14897954187164195,0.2767796353283868
50,3.0,10,36,62,0.8106694560669456,0.5524423122406006,0.30843722391665884,4311.622439293097,0.6363636363636364,0.1754592354617902,0.23374889566663537,0.4972859647144648,0.38571443305163167
50,3.0,20,31,139,1.817468619246862,0.5614905953407288,0.3019544485541901,4937.054258424317,0.4090909090909091,0.16195433531234518,0.2078177942167605,0.42436368127747226,0.30080667997437177
50,3.0,30,29,192,2.510460251046025,0.5749852657318115,0.30417228777401617,5248.236317260088,0.3181818181818182,0.14181303622117689,0.21668915109606468,0.3880813790331599,0.2661913461330549
50,3.0,40,25,402,5.256276150627615,0.5081888437271118,0.3392376672830791,6079.059420608308,0.13636363636363635,0.24150918846699734,0.3569506691323163,0.2912114789495356,0.2565087432281214
50,3.0,50,23,672,8.786610878661087,0.6260455250740051,0.2909765247829711,6541.950179022098,0.045454545454545456,0.06560369391939538,0.16390609913188436,0.23724068620620567,0.12805125617800772
50,3.0,60,22,979,12.800732217573222,0.5688519477844238,0.3079785309669281,7363.632070762726,0.0,0.1509672421128003,0.23191412386771248,0.14143660657401338,0.13107949313863154
50,3.0,70,21,1706,22.306485355648537,0.4849039912223816,0.37885210547540044,10092.244117665263,0.045454545454545456,0.2762626996680872,0.5154084219016017,0.17670617891812135,0.25345796148558897
50,3.0,80,18,2737,35.787133891213394,0.6511004567146301,0.30362273014430996,15294.817753127176,0.18181818181818182,0.0282082735602536,0.21449092057723984,0.7833007550846742,0.3019545327600874
50,3.0,90,16,3898,50.96757322175732,0.7056194543838501,0.3159920167941251,34084.87512357711,0.2727272727272727,0.05316336475201501,0.26396806717650034,2.9741293113750302,0.8909970040077045
50,3.0,100,16,4677,61.153242677824274,0.7861942052841187,0.3031227774368464,44856.28934854838,0.2727272727272727,0.1734241869912218,0.2124911097473856,4.230023394636903,1.2221664910256957
50,3.5,10,35,35,0.45763598326359833,0.5448189377784729,0.3414591836370152,4448.4158564380905,0.5909090909090909,0.18683740630078677,0.36583673454806087,0.48133652301317986,0.4062299386927796
50,3.5,20,32,77,1.0067991631799162,0.5582826733589172,0.34026696582027177,4821.0726411581,0.45454545454545453,0.1667422785687803,0.3610678632810871,0.43788656915918617,0.355060541388627
50,3.5,30,29,158,2.065899581589958,0.5683361291885376,0.30654272981477504,5245.872374388915,0.3181818181818182,0.15173712061412303,0.22617091925910016,0.38835700318084077,0.27111171530897055
50,3.5,40,24,334,4.367154811715481,0.6158260703086853,0.2994660385668553,6142.414012379193,0.09090909090909091,0.08085661147957424,0.1978641542674211,0.28382464419499914,0.16336362521277137
50,3.5,50,23,396,5.177824267782427,0.6088599562644958,0.29748946644168905,6355.81106797888,0.045454545454545456,0.09125379662015551,0.18995786576675622,0.2589435938597665,0.14640245042530592
50,3.5,60,21,630,8.23744769874477,0.6275087594985962,0.2932787166242901,6956.043266193615,0.045454545454545456,0.0634197619423938,0.17311486649716046,0.18895946266058183,0.11773715913867039
50,3.5,70,18,918,12.003138075313807,0.636782169342041,0.2926917540138705,7807.891007077636,0.18181818181818182,0.04957885172829705,0.17076701605548195,0.08963819293018227,0.12295056063303578
50,3.5,80,18,1146,14.984309623430963,0.5655102729797363,0.31735938165055916,8405.523973419246,0.18181818181818182,0.1559548164481548,0.26943752660223663,0.01995711942261583,0.15679191107279727
50,3.5,90,16,1716,22.43723849372385,0.6232437491416931,0.30517636332203857,10834.949311444974,0.2727272727272727,0.06978544904224913,0.22070545328815427,0.26330196281373974,0.20663003446785397
50,3.5,100,14,2464,32.21757322175732,0.7415453195571899,0.25271059156253317,13571.16133687785,0.36363636363636365,0.10678405904058194,0.010842366250132685,0.5823308685376118,0.26589841436617256
50,4.0,10,33,17,0.2222803347280335,0.5381856560707092,0.36147475100751264,4721.3057987085485,0.5,0.19673782676013551,0.44589900403005056,0.4495188938030233,0.3980389311483023
50,4.0,20,31,64,0.8368200836820083,0.549602746963501,0.3592071534685863,4970.913968304452,0.4090909090909091,0.17969739259178963,0.43682861387434513,0.420415805129432,0.36150818017161895
50,4.0,30,29,147,1.922071129707113,0.56879061460495,0.30768795931392956,5257.02023721586,0.3181818181818182,0.15105878417171653,0.23075183725571824,0.3870572170364255,0.2717624141614196
50,4.0,40,24,318,4.157949790794979,0.6207944750785828,0.30057861021585297,6148.897763947423,0.09090909090909091,0.0734410819722646,0.20231444086341188,0.28306867055385904,0.1624333210746566
50,4.0,50,23,367,4.798640167364017,0.6127041578292847,0.2989218699212741,6339.498666071108,0.045454545454545456,0.0855161823443513,0.19568747968509648,0.26084553993777226,0.14687593685544137
50,4.0,60,21,483,6.3153765690376575,0.6275312304496765,0.296574253744344,6808.7801258268655,0.045454545454545456,0.0633862232094381,0.18629701497737594,0.20612962275343225,0.12531685159869793
50,4.0,70,19,669,8.747384937238493,0.6266157031059265,0.29935046927386905,7269.71918760857,0.13636363636363635,0.06475268193145302,0.19740187709547619,0.1523863882676686,0.13772614591455853
50,4.0,80,17,873,11.414748953974897,0.6435421705245972,0.2907780955157874,8088.122561587814,0.22727272727272727,0.0394892977244819,0.1631123820631497,0.05696456773092961,0.12170974369782211
50,4.0,90,16,1030,13.467573221757323,0.6425430774688721,0.29756920635297474,8287.325378035861,0.2727272727272727,0.04098048138974324,0.19027682541189894,0.03373849608230443,0.1344307689028048
50,4.0,100,14,1319,17.24633891213389,0.6811462640762329,0.2871575162961989,9151.664671131735,0.36363636363636365,0.016636215039153537,0.1486300651847956,0.06703922738629177,0.14898546781165115
50,4.5,10,28,0,0.0,0.5139532685279846,0.5301228878355381,5321.517529082926,0.2727272727272727,0.23290556936121704,1.1204915513421523,0.3795371490536646,0.5014153856210767
50,4.5,20,28,19,0.24843096234309622,0.5367275476455688,0.40353701831171784,5485.020165553112,0.2727272727272727,0.19891410799168832,0.6141480732468714,0.3604735433421155,0.361565749326987
50,4.5,30,26,110,1.4382845188284519,0.5636963844299316,0.3340365773324431,5861.874408460409,0.18181818181818182,0.15866211279114686,0.3361463093297723,0.31653418644483966,0.24829019759598517
50,4.5,40,23,287,3.7526150627615067,0.6237506866455078,0.30538918492175887,6451.6532617965695,0.045454545454545456,0.0690288259022272,0.2215567396870355,0.24776886400271328,0.14595224376163035
50,4.5,50,22,335,4.3802301255230125,0.6149824857711792,0.3042203946352544,6662.466797805509,0.0,0.08211569287883708,0.21688157854101764,0.2231890393840155,0.13054657770096756
50,4.5,60,21,443,5.792364016736402,0.6167517304420471,0.2999679649833265,6843.513111544794,0.045454545454545456,0.0794750291909745,0.19987185993330603,0.2020799269246302,0.13172034037586405
50,4.5,70,19,582,7.609832635983263,0.626099705696106,0.30236757640260903,7253.377104702149,0.13636363636363635,0.0655228273192449,0.2094703056104361,0.15429179500458234,0.14141214107447492
50,4.5,80,17,751,9.819560669456067,0.6391763091087341,0.2944418616622904,7996.809304746282,0.22727272727272727,0.04600550879293419,0.17776744664916166,0.06761124574325512,0.12966423211451958
50,4.5,90,16,870,11.3755230125523,0.6398869156837463,0.3026263564782962,8123.822810885608,0.2727272727272727,0.04494490196455776,0.21050542591318488,0.05280209371148919,0.14524492357912613
50,4.5,100,14,1087,14.212866108786612,0.6666153073310852,0.2935550272596898,8906.801070656617,0.36363636363636365,0.005051780102857962,0.17422010903875917,0.03848933220818474,0.14534939624654136
50,5.0,10,24,0,0.0,0.5107099413871765,0.48911900371801065,6080.002757570394,0.09090909090909091,0.23774635613854256,0.9564760148720426,0.2911014904852112,0.3940582381012218
50,5.0,20,24,19,0.24843096234309622,0.5223678946495056,0.49260072938641053,6161.630580899355,0.09090909090909091,0.22034642589626033,0.9704029175456421,0.28158408652996036,0.39081063022023843
50,5.0,30,24,67,0.8760460251046025,0.5367728471755981,0.4238156825324573,6127.381364442055,0.09090909090909091,0.19884649675283864,0.6952627301298293,0.2855773772350342,0.3176489237566983
50,5.0,40,24,169,2.2097280334728033,0.6089708209037781,0.3581088363106201,6253.836026213161,0.09090909090909091,0.09108832700928651,0.4324353452424805,0.2708333837164267,0.22131653671932117
50,5.0,50,22,308,4.027196652719665,0.6176954507827759,0.30869837046582244,6681.842697915598,0.0,0.07806649136899128,0.23479348186328974,0.2209299044368401,0.13344746941728028
50,5.0,60,21,365,4.772489539748954,0.6155839562416077,0.3104553513046586,6926.749442695795,0.045454545454545456,0.08121797575879458,0.2418214052186345,0.19237497884431007,0.14021722631907116
50,5.0,70,20,430,5.622384937238493,0.6097442507743835,0.31580672163315154,7082.062459133375,0.09090909090909091,0.08993395406808431,0.2632268865326062,0.17426624267247914,0.15458404354556515
50,5.0,80,17,692,9.048117154811715,0.6378383040428162,0.3012458493755462,8004.791200303947,0.22727272727272727,0.04800253127937892,0.20498339750218486,0.06668059585878156,0.13673481297826814
50,5.0,90,16,781,10.211820083682008,0.6315534114837646,0.3101350611244187,8112.8463273914185,0.2727272727272727,0.05738296793467969,0.24054024449767475,0.054081897866027795,0.15618309575641373
50,5.0,100,14,1005,13.140690376569037,0.6645455360412598,0.29633786435506726,8823.919433186884,0.36363636363636365,0.008140990983194438,0.18535145742026904,0.028825739671934438,0.1464886379279404
50,5.5,10,20,0,0.0,0.5005386471748352,0.5385290002984946,7057.57196675135,0.09090909090909091,0.2529273922763654,1.1541160011939784,0.17712171400023202,0.4187685495949167
50,5.5,20,19,19,0.24843096234309622,0.5016821026802063,0.551396070518208,7406.817174417773,0.13636363636363635,0.25122074226834884,1.2055842820728322,0.13640143523693032,0.4323925239854369
50,5.5,30,20,54,0.7060669456066946,0.5192468166351318,0.5235524232807836,7123.918926695913,0.09090909090909091,0.22500475129084804,1.0942096931231342,0.16938598378909434,0.3948773797780419
50,5.5,40,21,147,1.922071129707113,0.5979112386703491,0.42205291966172903,6844.143558009569,0.045454545454545456,0.10759516616365808,0.6882116786469161,0.20200641995809943,0.2608169525558047
50,5.5,50,19,242,3.1642259414225946,0.6058683395385742,0.4255228679719374,7413.1155412688595,0.13636363636363635,0.09571889621108332,0.7020914718877496,0.13566707654481402,0.26746027025182084
50,5.5,60,19,299,3.909518828451883,0.6143446564674377,0.369786185604906,7594.5624455637235,0.13636363636363635,0.08306767691427208,0.479144742419624,0.11451125719085999,0.2032718282220981
50,5.5,70,18,364,4.7594142259414225,0.6147466897964478,0.37938064818876227,7815.30898615334,0.18181818181818182,0.08246762716948101,0.5175225927550491,0.08877329294245923,0.2176454236712928
50,5.5,80,19,410,5.360878661087866,0.6074507236480713,0.349810836030424,7450.397776070636,0.13636363636363635,0.09335712888347575,0.39924334412169604,0.13132015077254333,0.19007106503533786
50,5.5,90,17,625,8.172071129707113,0.6131607294082642,0.3300198858275643,7874.8736810731325,0.22727272727272727,0.08483473222647146,0.32007954331025723,0.08182834157779609,0.178503836096813
50,5.5,100,14,941,12.303870292887028,0.6598001718521118,0.31611278065343557,8905.686081038655,0.36363636363636365,0.015223624101325706,0.26445112261374226,0.038359329885848115,0.17041761005931994
50,6.0,10,19,0,0.0,0.5059256553649902,0.498974167677468,7406.073130549779,0.13636363636363635,0.24488708154479075,0.995896670709872,0.13648818710367533,0.37840889393049365
50,6.0,20,18,19,0.24843096234309622,0.5055368542671204,0.5103585844304418,7796.62104286425,0.18181818181818182,0.24546738169086518,1.0414343377217672,0.09095221549755798,0.389918029182093
50,6.0,30,18,36,0.47071129707112974,0.512626588344574,0.5109723604083442,7791.396593369588,0.18181818181818182,0.23488568903794935,1.0438894416333766,0.09156136069164356,0.3880386682952879
50,6.0,40,17,85,1.1114016736401673,0.5720929503440857,0.5121939510717042,8220.244930972725,0.22727272727272727,0.14612992485957366,1.0487758042868167,0.04155974729496754,0.36593455092852134
50,6.0,50,19,127,1.6605648535564854,0.5943474173545837,0.48329030243120524,7461.156410300505,0.13636363636363635,0.11291430245584522,0.933161209724821,0.13006574677404636,0.3281262238295872
50,6.0,60,21,137,1.7913179916317992,0.6133572459220886,0.41662338746951655,7092.672708933963,0.045454545454545456,0.0845414239968827,0.6664935498780662,0.17302913957086447,0.2423796647250897
50,6.0,70,19,292,3.8179916317991633,0.6114441156387329,0.3847055090637863,7494.867401930534,0.13636363636363635,0.08739684233024944,0.5388220362551452,0.12613521044475978,0.2221794313484477
50,6.0,80,18,354,4.628661087866108,0.6134681701660156,0.3857454465905563,7826.278105515249,0.18181818181818182,0.08437586542385733,0.5429817863622253,0.08749434740963605,0.22416754525347513
50,6.0,90,17,451,5.896966527196653,0.6181487441062927,0.39225289943888814,7909.372340352899,0.22727272727272727,0.0773899341697124,0.5690115977555525,0.07780596706271314,0.23787005656517635
50,6.0,100,16,699,9.139644351464435,0.6254785060882568,0.35341037867616143,8059.288036841822,0.2727272727272727,0.06644999091304955,0.4136415147046457,0.06032653193226975,0.20328632756930945
50,6.5,10,19,0,0.0,0.5059256553649902,0.498974167677468,7406.073130549779,0.13636363636363635,0.24488708154479075,0.995896670709872,0.13648818710367533,0.37840889393049365
50,6.5,20,18,19,0.24843096234309622,0.5055368542671204,0.5103585844304418,7796.62104286425,0.18181818181818182,0.24546738169086518,1.0414343377217672,0.09095221549755798,0.389918029182093
50,6.5,30,18,19,0.24843096234309622,0.5055368542671204,0.5103585844304418,7796.62104286425,0.18181818181818182,0.24546738169086518,1.0414343377217672,0.09095221549755798,0.389918029182093
50,6.5,40,17,64,0.8368200836820083,0.5752742886543274,0.5115474672414356,8230.707378914649,0.22727272727272727,0.14138165872488453,1.0461898689657425,0.04033987716535769,0.363796033032178
50,6.5,50,17,89,1.1637029288702927,0.5772753357887268,0.512667153956867,8212.15436331939,0.22727272727272727,0.13839502121085556,1.050668615827468,0.042503067812945314,0.36470985803099903
50,6.5,60,18,109,1.4252092050209206,0.5891756415367126,0.48030505368883614,8004.7943868951825,0.18181818181818182,0.12063337084072745,0.9212202147553445,0.06668022431786831,0.32258799793303056
50,6.5,70,17,187,2.4450836820083683,0.5977404117584229,0.4878983900075584,8268.130522329398,0.22727272727272727,0.10785013170384654,0.9515935600302337,0.035976522139730134,0.3306732352866344
50,6.5,80,19,187,2.4450836820083683,0.6124334931373596,0.45191133026519875,7638.96228744894,0.13636363636363635,0.08592015949647823,0.807645321060795,0.10933445333235325,0.2848158925633157
50,6.5,90,17,430,5.622384937238493,0.6117693185806274,0.4091226904682363,7932.044639912205,0.22727272727272727,0.08691146480503373,0.6364907618729452,0.0751624881029623,0.2564593605134171
50,6.5,100,16,579,7.570606694560669,0.6120132207870483,0.387756492031317,8140.515744168168,0.2727272727272727,0.08654743166112193,0.551025968125268,0.05085577954103889,0.2402891130136754
50,7.0,10,17,0,0.0,0.4761374890804291,0.5182645070873197,7312.58087576636,0.22727272727272727,0.28934703122324024,1.073058028349279,0.14738892559176564,0.434266678109253
50,7.0,20,17,0,0.0,0.4761374890804291,0.5182645070873197,7312.58087576636,0.22727272727272727,0.28934703122324024,1.073058028349279,0.14738892559176564,0.434266678109253
50,7.0,30,17,5,0.0653765690376569,0.47762763500213623,0.5179661868581341,7306.645234858458,0.22727272727272727,0.2871229328326325,1.0718647474325365,0.14808099221745713,0.4335853499388383
50,7.0,40,17,40,0.5230125523012552,0.5805979371070862,0.5138686484761612,8253.47151970671,0.22727272727272727,0.13343591476554306,1.0554745939046448,0.03768568996819166,0.3634672314777767
50,7.0,50,17,41,0.5360878661087867,0.5795262455940247,0.5139002593747822,8253.169468498976,0.22727272727272727,0.13503545433727668,1.055601037499129,0.037720907657968795,0.3639075316917754
50,7.0,60,18,61,0.7975941422594143,0.5860386490821838,0.4849435917792692,8035.915590662144,0.18181818181818182,0.12531544913106896,0.9397743671170768,0.063051644554934,0.3274899106553154
50,7.0,70,17,126,1.6474895397489542,0.5911121964454651,0.4937052786998071,8310.286708459074,0.22727272727272727,0.1177429903799029,0.9748211147992285,0.031061317541024116,0.3377245374982207
50,7.0,80,17,126,1.6474895397489542,0.5911121964454651,0.4937052786998071,8310.286708459074,0.22727272727272727,0.1177429903799029,0.9748211147992285,0.031061317541024116,0.3377245374982207
50,7.0,90,16,213,2.785041841004184,0.5845494866371155,0.5084722084627767,8458.437940865437,0.2727272727272727,0.12753807964609634,1.033888833851107,0.0137876102709278,0.36198544912385094
50,7.0,100,15,389,5.086297071129707,0.5921721458435059,0.47855261847784936,8729.868868472004,0.3181818181818182,0.11616097635297638,0.9142104739113974,0.017859904983391395,0.34160329335739587
60,3.0,10,36,43,0.5622384937238494,0.5958972573280334,0.29509060417041993,4789.1198228261665,0.6363636363636364,0.11060110846562177,0.18036241668167974,0.44161211110274873,0.34223481815342166
60,3.0,20,31,116,1.5167364016736402,0.6123805642127991,0.28692579506739374,5471.490068148658,0.4090909090909091,0.08599915789134473,0.14770318026957496,0.36205108635748084,0.2512110834023274
60,3.0,30,29,168,2.1966527196652716,0.618569552898407,0.2884424971627567,5814.252159640104,0.3181818181818182,0.07676186134566128,0.15376998865102687,0.3220867071515814,0.21770009383252192
60,3.0,40,24,342,4.4717573221757325,0.6391623616218567,0.27947627373141914,6807.001939991999,0.09090909090909091,0.04602632593752739,0.11790509492567658,0.20633695050281647,0.11529436556877784
60,3.0,50,23,442,5.779288702928871,0.6523540019989014,0.2782113606706582,7074.609939004098,0.045454545454545456,0.026337310449401,0.11284544268263286,0.17513516997768397,0.08994311714106581
60,3.0,60,21,672,8.786610878661087,0.6500277519226074,0.2758021930473412,7738.750895564987,0.045454545454545456,0.029809325488645698,0.10320877218936486,0.09769959091852605,0.06904305851277051
60,3.0,70,19,1072,14.01673640167364,0.5780698657035828,0.30559128110602746,8773.030396185737,0.13636363636363635,0.13720915566629444,0.22236512442410983,0.022892327481316987,0.1297075609838394
60,3.0,80,18,1576,20.606694560669457,0.622414231300354,0.2829782023634306,10709.268863186599,0.18181818181818182,0.07102353537260601,0.1319128094537223,0.24864823879452305,0.1583506913597583
60,3.0,90,17,2358,30.831589958158993,0.6498661041259766,0.32714259447196287,14353.533517639758,0.22727272727272727,0.030050590856751457,0.30857037788785147,0.6735516286166059,0.309861331158484
60,3.0,100,16,3481,45.51516736401673,0.7104045152664185,0.2958286925618852,29882.25749819241,0.2727272727272727,0.06030524666629614,0.18331477024754084,2.4841247029089786,0.7501179981375221
60,3.5,10,33,18,0.23535564853556487,0.5886666178703308,0.30568804042751996,5238.08629096689,0.5,0.12139310765622273,0.22275216171007983,0.3892648223304223,0.3083525229241812
60,3.5,20,29,91,1.1898535564853556,0.610946774482727,0.2948717569911301,5866.562069940532,0.3181818181818182,0.088139142563094,0.17948702796452043,0.3159876281012219,0.2254489042026636
60,3.5,30,27,139,1.817468619246862,0.6154167056083679,0.2971190671920205,6261.185358174898,0.22727272727272727,0.08146760356960017,0.1884762687680821,0.26997648764559545,0.19179827181400125
60,3.5,40,22,312,4.079497907949791,0.6462544202804565,0.2870545018999332,7455.1817458277055,0.0,0.03544116376051268,0.1482180075997328,0.130762363356061,0.07860538367907663
60,3.5,50,21,359,4.694037656903766,0.6449488401412964,0.28716227969289454,7682.87679873068,0.045454545454545456,0.03738979083388605,0.14864911877157816,0.10421423664249499,0.08392692292562617
60,3.5,60,20,419,5.478556485355648,0.6568922996520996,0.2889072925392047,7971.232560673671,0.09090909090909091,0.019563731862537955,0.15562917015681887,0.07059336869192301,0.08417384040509268
60,3.5,70,19,632,8.263598326359832,0.6480024456977844,0.27791541214394866,8035.321833949791,0.13636363636363635,0.032832170600321814,0.11166164857579464,0.06312087367623287,0.08599458230399643
60,3.5,80,17,854,11.1663179916318,0.6546663045883179,0.26996493277322936,8894.926948789636,0.22727272727272727,0.022886112554749503,0.07985973109291744,0.037104867820760196,0.0917808596852886
60,3.5,90,16,1044,13.65062761506276,0.6476931571960449,0.2764718952498385,9108.982812818747,0.2727272727272727,0.033293795229783756,0.10588758099935403,0.06206273198853483,0.11849284523623634
60,3.5,100,14,1534,20.057531380753137,0.6946958899497986,0.26153080385858385,10533.80603302282,0.36363636363636365,0.03685953723850529,0.046123215434335396,0.22819013314260156,0.16870231236295147
60,4.0,10,30,4,0.05230125523012552,0.5739132761955261,0.46889550064251645,5627.571212088766,0.36363636363636365,0.1434130206036924,0.8755820025700658,0.3438527902852073,0.4316210442738323
60,4.0,20,29,23,0.30073221757322177,0.5788188576698303,0.4745630886219573,5797.627527234865,0.3181818181818182,0.13609125720920853,0.8982523544878291,0.32402505777463514,0.4191376219133727
60,4.0,30,27,125,1.6344142259414225,0.611339271068573,0.2997885630430992,6272.521481779665,0.22727272727272727,0.08755332676332393,0.1991542521723968,0.2686547512175834,0.19565876435650786
60,4.0,40,22,296,3.8702928870292883,0.6423133611679077,0.2889901374677452,7466.1004586210875,0.0,0.041323341540436306,0.15596054987098085,0.1294892949819701,0.08169329659834682
60,4.0,50,21,343,4.484832635983263,0.6467695236206055,0.2891900883829833,7694.571737388154,0.045454545454545456,0.034672352805066524,0.1567603535319333,0.10285066413871156,0.0849344789825642
60,4.0,60,20,403,5.269351464435147,0.6364246606826782,0.2896809715104832,7976.990330638079,0.09090909090909091,0.05011244674227137,0.15872388604193288,0.06992204094609006,0.0924168661598463
60,4.0,70,19,468,6.119246861924686,0.6473298072814941,0.2918138321238447,8111.607350908004,0.13636363636363635,0.03383610853508343,0.16725532849537883,0.05422635644893266,0.09792035746075782
60,4.0,80,19,476,6.2238493723849375,0.6417937278747559,0.29117441533308364,8116.719097397805,0.13636363636363635,0.042098913619767434,0.16469766133233454,0.05363035187259835,0.09919764079708417
60,4.0,90,17,753,9.84571129707113,0.6387175917625427,0.2863731385270416,8461.840939498266,0.22727272727272727,0.04669016154844375,0.14549255410816642,0.013390837316229701,0.10821157006139179
60,4.0,100,14,1066,13.938284518828453,0.6874415278434753,0.27320091401708974,9593.487841324248,0.36363636363636365,0.026032131109664628,0.09280365606835894,0.11855364264351949,0.15025644836447669
60,4.5,10,28,0,0.0,0.5769027471542358,0.39352437649227384,6010.981108142685,0.2727272727272727,0.13895112365039433,0.5740975059690954,0.2991490763753051,0.3212312446805169
60,4.5,20,27,19,0.24843096234309622,0.5745968222618103,0.3968202626868495,6209.058270698104,0.22727272727272727,0.14239280259431303,0.587281050747398,0.2760542504511526,0.3082502077663977
60,4.5,30,26,67,0.8760460251046025,0.5939951539039612,0.38384893639614,6423.682326804617,0.18181818181818182,0.113440068800058,0.5353957455845599,0.25103013787316353,0.2704210335189908
60,4.5,40,23,239,3.125,0.635651171207428,0.29565803489751774,7215.383416811794,0.045454545454545456,0.05126690864562994,0.18263213959007096,0.1587216727185204,0.10951881660219169
