n_neighbors,min_dist,epsilon,min_samples,clusters,outliers,outlier_percentage,silhouette,dbi,chi,cluster_error,silhouette_error,dbi_error,chi_error,matching_error
40,0.35,0.6,40,26,321,4.197175732217573,0.878832995891571,0.15284402765549518,81641.66757613799,0.18181818181818182,0.046229757013775095,0.6982669739499465,0.5004010527612124,0.35667899138577897
40,0.35,0.6,50,22,500,6.53765690376569,0.881918728351593,0.15027358720700504,93927.63303913313,0.0,0.04990324803761077,0.6697065245222783,0.726191094319031,0.36145021671973
40,0.35,0.6,60,19,664,8.682008368200837,0.884333610534668,0.14918556204523303,106780.96688295533,0.13636363636363635,0.052778107779366666,0.6576173560581449,0.9624081658625177,0.4522918165159164
40,0.35,0.6,70,16,866,11.323221757322175,0.8847026228904724,0.14903174122024443,123446.60954414657,0.2727272727272727,0.053217408202943385,0.6559082357804937,1.268687404591614,0.562635080325581
40,0.35,0.6,80,15,948,12.395397489539748,0.8829212784767151,0.14754700544621796,130571.99578077272,0.3181818181818182,0.05109676009132753,0.6394111716246441,1.3996369225052936,0.6020816681007708
40,0.35,0.6,90,14,1035,13.53294979079498,0.8839148283004761,0.15182183783263342,137097.66708338822,0.36363636363636365,0.052279557500566794,0.6869093092514825,1.5195649492483392,0.655597544909188
40,0.35,0.6,100,14,1038,13.572175732217573,0.8848878741264343,0.15138415061028768,137041.76811001461,0.36363636363636365,0.05343794538861233,0.6820461178920854,1.5185376444297571,0.6544145178367047
40,0.35,0.65,10,35,1,0.01307531380753138,0.8506870269775391,0.2507286292454173,61881.65462950381,0.5909090909090909,0.012722651163737017,1.7858736582824144,0.1372538375226725,0.6316898094694787
40,0.35,0.65,20,33,70,0.9152719665271967,0.8657628893852234,0.16912737604869799,66201.36980664392,0.5,0.030670106410980263,0.8791930672077555,0.21664105965854114,0.4066260583193192
40,0.35,0.65,30,31,136,1.778242677824268,0.8742204904556274,0.16493743614229534,70149.96015330337,0.4090909090909091,0.040738679113842234,0.8326381793588371,0.2892077929081469,0.39291889011793385
40,0.35,0.65,40,26,307,4.014121338912134,0.875100314617157,0.15452873972795045,81768.03725556706,0.18181818181818182,0.041786088829948824,0.7169859969772273,0.5027234600035149,0.3608284319072182
40,0.35,0.65,50,23,439,5.740062761506276,0.879342794418335,0.1554080809900313,90463.50573689865,0.045454545454545456,0.046836660021827375,0.7267564554447924,0.6625277664439079,0.37039385684126824
40,0.35,0.65,60,19,661,8.642782426778242,0.8832064270973206,0.1494050549962919,106794.74993676935,0.13636363636363635,0.05143622273490547,0.6600561666254655,0.9626614692193304,0.45262937373583445
40,0.35,0.65,70,16,861,11.257845188284518,0.8842344880104065,0.14980846577425727,123488.35087162483,0.2727272727272727,0.05266010477429348,0.6645385086028587,1.2694545218437652,0.5648451019870475
40,0.35,0.65,80,15,942,12.316945606694562,0.8832210898399353,0.1482549784902759,130636.40998433005,0.3181818181818182,0.051453678380875396,0.6472775387808435,1.4008207192318862,0.6044334386438559
40,0.35,0.65,90,14,1029,13.454497907949792,0.8855050802230835,0.15258038037983837,137170.7375648956,0.36363636363636365,0.05417271455128991,0.695337559775982,1.520907830042355,0.6585136170014977
40,0.35,0.65,100,14,1030,13.467573221757323,0.8851298093795776,0.15241804542797274,137156.5431861277,0.36363636363636365,0.05372596354711627,0.693533838088586,1.520646967403473,0.6578857831688847
40,0.35,0.7,10,34,0,0.0,0.8434868454933167,0.2608962774290193,63198.204956579175,0.5454545454545454,0.004151006539662716,1.8988475269891032,0.16144924601203,0.6524755812488353
40,0.35,0.7,20,32,67,0.8760460251046025,0.8651167154312134,0.19782527631982752,67532.48538059754,0.45454545454545453,0.02990085170382549,1.1980586257758614,0.24110414655769452,0.48090226964570904
40,0.35,0.7,30,31,119,1.5559623430962344,0.8728885054588318,0.16727894453123685,70076.98938775898,0.4090909090909091,0.0391529826890855,0.858654939235965,0.2878667446824784,0.3986913939246095
40,0.35,0.7,40,26,304,3.9748953974895396,0.8751054406166077,0.15512870283645874,81764.23923618402,0.18181818181818182,0.04179219121024726,0.7236522537384306,0.5026536604458881,0.36247907180318695
40,0.35,0.7,50,23,436,5.7008368200836825,0.8772436380386353,0.15604968490861393,90469.09301770267,0.045454545454545456,0.04433766433170867,0.7338853878734881,0.6626304488394213,0.3715770116247909
40,0.35,0.7,60,19,657,8.590481171548117,0.8838673830032349,0.15041426105032604,106817.82577307397,0.13636363636363635,0.052223075003851066,0.671269567225845,0.963085554249839,0.45573545821079287
40,0.35,0.7,70,16,858,11.218619246861925,0.8856332302093506,0.150382241710161,123500.16934030107,0.2727272727272727,0.05432527405875073,0.6709137967795669,1.2696717202838548,0.5669095159623613
40,0.35,0.7,80,15,937,12.251569037656903,0.8839282393455505,0.1492655465526001,130674.73828207496,0.3181818181818182,0.052295523030417346,0.6585060728066678,1.4015251122213286,0.607627131560058
40,0.35,0.7,90,14,1025,13.402196652719663,0.8827097415924072,0.1533607658055793,137200.3501700883,0.36363636363636365,0.0508449304671515,0.7040085089508813,1.521452047049739,0.6599854625260339
40,0.35,0.7,100,14,1025,13.402196652719663,0.8827097415924072,0.1533607658055793,137200.3501700883,0.36363636363636365,0.0508449304671515,0.7040085089508813,1.521452047049739,0.6599854625260339
40,0.4,0.3,10,38,63,0.8237447698744771,0.8445719480514526,0.21422136585962726,40773.447722580466,0.7272727272727273,0.005442795299348414,1.380237398440303,0.2506703292088989,0.5909058125553194
40,0.4,0.3,20,34,150,1.961297071129707,0.866017758846283,0.18805794499516168,45207.46870454102,0.5454545454545454,0.03097352243605118,1.0895327221684632,0.16918240831244508,0.45878579959287624
40,0.4,0.3,30,29,503,6.576882845188285,0.722250759601593,0.20488402423273336,56231.841495072695,0.3181818181818182,0.14017766714096067,1.276489158141482,0.033422230128090015,0.4420677183980877
40,0.4,0.3,40,25,1093,14.2913179916318,0.7526710629463196,0.1960908815904914,70924.74457860885,0.13636363636363635,0.10396302030200047,1.1787875732276822,0.3034466907884139,0.43064023017043324
40,0.4,0.3,50,26,2344,30.648535564853557,0.6423968076705933,0.31218222278189783,82980.86116157868,0.18181818181818182,0.23524189563024608,2.4686913642433095,0.5250125964141198,0.8526910095264643
40,0.4,0.3,60,28,4598,60.120292887029294,0.6407890915870667,0.4479435012555583,201354.34571612527,0.2727272727272727,0.23715584334873016,3.9771500139506477,2.700466701133626,1.7968749577900693
40,0.4,0.3,70,9,6863,89.73587866108787,0.9212671518325806,0.11135810288063921,145172.32005281394,0.5909090909090909,0.09674660932450072,0.23731225422932464,1.6679599805564553,0.6482319837548429
40,0.4,0.35,10,38,58,0.7583682008368201,0.8424818515777588,0.22050561279198586,40817.63537290464,0.7272727272727273,0.002954585211617643,1.4500623643553985,0.24985825372056325,0.6075369826400767
40,0.4,0.35,20,34,125,1.6344142259414225,0.8658143281936646,0.18859527560355782,44950.27769164327,0.5454545454545454,0.03073134308769593,1.0955030622617536,0.17390903477622505,0.46139949639505506
40,0.4,0.35,30,30,276,3.608786610878661,0.8715041279792786,0.18075727934832028,50251.44561359339,0.36363636363636365,0.03750491426104595,1.0084142149813367,0.0764847884679262,0.37151007033666816
40,0.4,0.35,40,25,615,8.0413179916318,0.7377519607543945,0.20466768107382258,63634.70505204453,0.13636363636363635,0.12172385624476838,1.2740853452646954,0.169471193899802,0.4254110079432255
40,0.4,0.35,50,23,905,11.8331589958159,0.7293018698692322,0.19979485568869265,71566.56654989714,0.045454545454545456,0.13178348825091404,1.219942840985474,0.315242020183274,0.4281057237185519
40,0.4,0.35,60,21,1702,22.25418410041841,0.559060275554657,0.2761298686388681,85506.62797393664,0.045454545454545456,0.3344520529111226,2.0681096515429793,0.5714308445563081,0.7548617736162389
40,0.4,0.35,70,17,3086,40.35041841004184,0.8775385022163391,0.22854793500254303,114653.44744597793,0.22727272727272727,0.044688693114689454,1.539421500028256,1.1070876962455256,0.7296176541652997
40,0.4,0.35,80,18,5156,67.4163179916318,0.6671473979949951,0.361859196932248,202654.8166616379,0.18181818181818182,0.2057769071488153,3.0206577436916446,2.7243666046224027,1.533154859320261
40,0.4,0.35,90,4,7193,94.05073221757321,0.9523249864578247,0.06822205723883851,192717.23376346627,0.8181818181818182,0.1337202219736009,0.24197714179068322,2.5417348641767132,0.933903511530704
40,0.4,0.4,10,38,53,0.6929916317991631,0.8442078232765198,0.22133520550516944,40847.01293635036,0.7272727272727273,0.005009313424428341,1.4592800611685495,0.24931835628301507,0.6102201145371801
40,0.4,0.4,20,34,120,1.5690376569037656,0.866279125213623,0.18916098892372465,44974.97819851588,0.5454545454545454,0.03128467287336081,1.101788765819163,0.17345509173934584,0.4629957689716037
40,0.4,0.4,30,31,195,2.549686192468619,0.8706158399581909,0.18751891885571437,48744.77161304127,0.4090909090909091,0.036447428521655896,1.0835435428412707,0.1041742676727468,0.40831403703164565
40,0.4,0.4,40,24,466,6.093096234309623,0.883046567440033,0.16757780208975667,60678.73342790527,0.09090909090909091,0.0512459136190869,0.8619755787750742,0.11514669185977865,0.27981931879075767
40,0.4,0.4,50,23,626,8.185146443514645,0.7144089937210083,0.20735438614369822,66780.57391813998,0.045454545454545456,0.14951310271308532,1.3039376238188691,0.22728560532319034,0.4315477193274226
40,0.4,0.4,60,19,971,12.696129707112972,0.8880124092102051,0.16781591829653408,79025.02991202893,0.13636363636363635,0.05715763001214894,0.8646213144059344,0.4523127906950005,0.3776138428691801
40,0.4,0.4,70,16,1412,18.46234309623431,0.8918611407279968,0.1639525315699309,97323.04478746807,0.2727272727272727,0.06173945324761531,0.8216947952214544,0.7885915757522217,0.48618827423714106
40,0.4,0.4,80,17,2097,27.418933054393307,0.672007143497467,0.30084529900709156,109746.21825085091,0.22727272727272727,0.19999149583634873,2.3427255445232396,1.0169032099518978,0.9467232443960534
40,0.4,0.4,90,14,3223,42.14173640167364,0.9097351431846619,0.14439374017146825,130382.98568740516,0.36363636363636365,0.08301802760078797,0.6043748907940917,1.3961633170353083,0.6117981497666378
40,0.4,0.4,100,15,4609,60.26412133891213,0.5647624731063843,0.3371106143952414,160860.0811982819,0.3181818181818182,0.32766372249239967,2.7456734932804605,1.956267826745111,1.3369467151749475
40,0.4,0.45,10,39,35,0.45763598326359833,0.8405737280845642,0.24018421653730507,39962.14041665998,0.7727272727272727,0.0006830096244812383,1.6687135170811676,0.26558044033298556,0.6769260599414767
40,0.4,0.45,20,34,113,1.477510460251046,0.8666260838508606,0.1903597514832305,45031.635965881505,0.5454545454545454,0.031697718870072174,1.1151083498136725,0.17241384189320313,0.4661686140078733
40,0.4,0.45,30,31,190,2.484309623430962,0.8701404333114624,0.18832573466162206,48793.826934545395,0.4090909090909091,0.03588146822793147,1.0925081629069118,0.10327273469071047,0.4101883187291157
40,0.4,0.45,40,25,397,5.190899581589958,0.8826724886894226,0.1723424135043756,58368.60583810316,0.13636363636363635,0.05080058177312219,0.9149157056041733,0.07269143622062425,0.2936928399903891
40,0.4,0.45,50,22,532,6.956066945606694,0.8821048736572266,0.16500709966507968,64858.20495237456,0.0,0.05012484959193642,0.8334122185008853,0.19195653248988445,0.26887340014567657
40,0.4,0.45,60,20,747,9.767259414225942,0.7077471017837524,0.21928526986986036,73173.83294542473,0.09090909090909091,0.15744392644791372,1.436502998554004,0.3447801747006146,0.5074090476529058
40,0.4,0.45,70,16,1091,14.265167364016737,0.8899124264717102,0.16585724646579142,89348.900140293,0.2727272727272727,0.05941955532346457,0.8428582940643492,0.6420436746778861,0.4542621991982432
40,0.4,0.45,80,15,1272,16.631799163179917,0.8930414915084839,0.15707611149946496,96612.53552133043,0.3181818181818182,0.06314463274819514,0.7452901277718329,0.7755339192569606,0.4755376244897017
40,0.4,0.45,90,14,1578,20.632845188284517,0.8933838605880737,0.16050057181539887,105690.31388025644,0.36363636363636365,0.0635522149858021,0.7833396868377652,0.9423642720760452,0.538223134383994
40,0.4,0.45,100,14,2087,27.28817991631799,0.8985580205917358,0.15518793761260943,114588.82456875453,0.36363636363636365,0.06971192927587604,0.7243104179178826,1.1059000645386154,0.5658896938421845
40,0.4,0.5,10,38,27,0.3530334728033473,0.8394498229026794,0.2504949809047325,41089.263097798656,0.7272727272727273,0.0006549727349053876,1.7832775656081388,0.24486631104606998,0.6890178941654603
40,0.4,0.5,20,33,109,1.4252092050209206,0.8658945560455322,0.19752905614007682,46429.60785407396,0.5,0.03082685243515745,1.1947672904452982,0.14672207744193905,0.46807905508059866
40,0.4,0.5,30,31,185,2.4189330543933054,0.8687023520469666,0.18904155763734976,48832.672195267696,0.4090909090909091,0.03416946672257927,1.1004617515261084,0.10255884101591298,0.41157024208887744
40,0.4,0.5,40,25,388,5.073221757322176,0.8827831745147705,0.17365101456799606,58434.43324360728,0.13636363636363635,0.05093235061282207,0.9294557174221785,0.07390120460791018,0.2976632272516368
40,0.4,0.5,50,22,519,6.786087866108787,0.8834313750267029,0.16631882935116485,64776.62163579891,0.0,0.05170401788893204,0.8479869927907207,0.1904572038050104,0.27253705362116576
40,0.4,0.5,60,19,687,8.982740585774058,0.8833078145980835,0.1711747065746746,72648.56708324973,0.13636363636363635,0.05155692214057563,0.9019411841630511,0.33512689989639877,0.3562471606409155
40,0.4,0.5,70,16,907,11.859309623430962,0.8872787356376648,0.1673853757931865,84243.84480729788,0.2727272727272727,0.056284209092458126,0.8598375088131833,0.5482235626758029,0.43426813832717925
40,0.4,0.5,80,15,1091,14.265167364016737,0.8906406164169312,0.15841646335400827,91719.80064379991,0.3181818181818182,0.06028644811539427,0.7601829261556475,0.6856158078430541,0.4560667500739785
40,0.4,0.5,90,14,1238,16.18723849372385,0.8893783092498779,0.16282912289727533,96403.34520701075,0.36363636363636365,0.05878370148794996,0.8092124766363926,0.7716894440379801,0.5008304964496716
40,0.4,0.5,100,14,1342,17.547071129707113,0.8915220499038696,0.16210966169096935,99506.97303701018,0.36363636363636365,0.06133577369508293,0.8012184632329928,0.8287275546224727,0.513729538796728
40,0.4,0.55,10,37,23,0.30073221757322177,0.8423387408256531,0.24760106910677238,42273.592342274205,0.6818181818181818,0.0027842152686346515,1.7511229900752487,0.22310084620460496,0.6647065583416676
40,0.4,0.55,20,33,106,1.3859832635983262,0.8658470511436462,0.19805812668008876,46450.66541002875,0.5,0.030770298980531276,1.2006458520009864,0.14633508413250332,0.46943780877850527
40,0.4,0.55,30,31,157,2.0528242677824267,0.8698785901069641,0.19581096645469065,48994.1173129324,0.4090909090909091,0.03556975012733827,1.1756774050521184,0.09959182145716403,0.42998247143188245
40,0.4,0.55,40,25,385,5.033995815899582,0.8823018670082092,0.17430012978809512,58460.3900027071,0.13636363636363635,0.050359365485963405,0.9366681087566124,0.0743782349018262,0.2994423363770096
40,0.4,0.55,50,22,517,6.759937238493724,0.8827283978462219,0.16687813199698243,64798.439374636415,0.0,0.05086714029312138,0.8542014666331381,0.19085816766687827,0.27398169364828445
40,0.4,0.55,60,19,681,8.90428870292887,0.8823665976524353,0.1716388408389116,72582.59385696425,0.13636363636363635,0.05043642577670873,0.9070982315434623,0.3339144516317859,0.3569531863288983
40,0.4,0.55,70,16,877,11.46705020920502,0.8873156309127808,0.16840843751235818,83531.79048982493,0.2727272727272727,0.05632813203902476,0.8712048612484242,0.5351375114071508,0.43384944435546813
40,0.4,0.55,80,15,961,12.565376569037657,0.8898370265960693,0.15921242882354408,87784.1184027093,0.3181818181818182,0.05932979356674925,0.7690269869282677,0.6132862982533713,0.4399562242325516
40,0.4,0.55,90,14,1069,13.977510460251047,0.8895269632339478,0.1639222171760886,91473.59235520897,0.36363636363636365,0.05896067051660451,0.8213579686232066,0.6810910206067341,0.48126150584572724
40,0.4,0.55,100,14,1169,15.285041841004185,0.8885924816131592,0.16331852735987407,94451.09571568912,0.36363636363636365,0.05784819239661811,0.8146503039986008,0.7358112303880714,0.4929865226049135
40,0.4,0.6,10,36,18,0.23535564853556487,0.8422244191169739,0.23835424742880532,43472.534154052315,0.6363636363636364,0.00264811799639751,1.6483805269867258,0.20106683330410063,0.6221147786627151
40,0.4,0.6,20,34,78,1.0198744769874477,0.8609765768051147,0.20782319233694438,45303.685631723034,0.5454545454545454,0.02497211524418426,1.3091465815216043,0.16741414483714656,0.5117468467643702
40,0.4,0.6,30,31,148,1.9351464435146442,0.8674361109733582,0.19750400897715056,49058.768368007484,0.4090909090909091,0.03266203687304546,1.1944889886350063,0.0984036719009792,0.433661401624985
40,0.4,0.6,40,25,376,4.916317991631799,0.8817000985145569,0.17647918076328623,58542.84711220236,0.13636363636363635,0.04964297442209157,0.9608797862587359,0.07589362205115113,0.30569500477390377
40,0.4,0.6,50,22,507,6.62918410041841,0.8805437684059143,0.17013480451161825,64901.79595490497,0.0,0.04826639095942183,0.8903867167957584,0.1927576428545956,0.282852687652444
40,0.4,0.6,60,19,676,8.838912133891213,0.8814334273338318,0.17381694655340021,72641.98517852768,0.13636363636363635,0.049325508730752164,0.9312994061488914,0.3350059384184265,0.36299862241542663
40,0.4,0.6,70,16,875,11.440899581589958,0.8858898282051086,0.1691632746466077,83562.9573203105,0.2727272727272727,0.05463074786322461,0.8795919405178633,0.5357102917858486,0.43566506322355236
40,0.4,0.6,80,15,952,12.447698744769875,0.8890487551689148,0.159431763327924,87621.60769674969,0.3181818181818182,0.05839137520108908,0.7714640369769333,0.6102996954371149,0.43958423144923886
40,0.4,0.6,90,14,1039,13.585251046025103,0.8883081078529358,0.1642319591378676,90617.17826250692,0.36363636363636365,0.05750965220587598,0.8247995459763066,0.6653519422116075,0.47782437600753846
40,0.4,0.6,100,14,1043,13.63755230125523,0.8892701864242554,0.16415934326835954,90718.18483008334,0.36363636363636365,0.05865498383839929,0.8239927029817727,0.667208229139923,0.47837306989911466
40,0.4,0.65,10,36,10,0.1307531380753138,0.8405036330223083,0.2405272300985598,43526.43319862147,0.6363636363636364,0.0005995631217956914,1.6725247788728868,0.20007628294402915,0.627391065325587
40,0.4,0.65,20,35,42,0.5491631799163179,0.8471647500991821,0.23177547142278507,44468.078464968974,0.5909090909090909,0.008529464403788286,1.575283015808723,0.18277083597189558,0.5893731017733745
40,0.4,0.65,30,31,144,1.882845188284519,0.8667536973953247,0.19807580650514947,49070.67900180574,0.4090909090909091,0.03184963975633898,1.2008422945016608,0.09818477966101735,0.4349919057524816
40,0.4,0.65,40,26,326,4.26255230125523,0.8781113028526306,0.18505188337040687,56572.79236293016,0.18181818181818182,0.0453705986340841,1.0561320374489653,0.039688185445527775,0.33075225083668974
40,0.4,0.65,50,22,503,6.576882845188285,0.8825187683105469,0.17115462882072827,64920.936184972416,0.0,0.05061758132207965,0.9017180980080919,0.1931093997723056,0.28636126977561926
40,0.4,0.65,60,19,667,8.721234309623432,0.8824588656425476,0.1763988997077997,72727.79076139878,0.13636363636363635,0.050546268622080524,0.959987774531108,0.33658286342124466,0.3708701357345174
40,0.4,0.65,70,16,873,11.414748953974897,0.8861812353134155,0.169183145529886,83565.58983982525,0.2727272727272727,0.054977661087399474,0.8798127281098446,0.5357586719227152,0.435819083461808
40,0.4,0.65,80,15,950,12.421548117154812,0.8881961107254028,0.15945295893675424,87624.88189431922,0.3181818181818182,0.057376322292146266,0.7716995437417138,0.6103598682584954,0.43940438811854343
40,0.4,0.65,90,14,1037,13.559100418410042,0.8878419995307922,0.1642546687187571,90621.52753828689,0.36363636363636365,0.05695476134618127,0.8250518746528568,0.6654318726950574,0.4777687180826148
40,0.4,0.65,100,14,1037,13.559100418410042,0.8878419995307922,0.1642546687187571,90621.52753828689,0.36363636363636365,0.05695476134618127,0.8250518746528568,0.6654318726950574,0.4777687180826148
40,0.4,0.7,10,35,9,0.11767782426778244,0.8560578227043152,0.22680794106317506,44257.20560453554,0.5909090909090909,0.019116455600375257,1.5200882340352786,0.18664623282728227,0.5791900033430069
40,0.4,0.7,20,35,36,0.47071129707112974,0.8456841707229614,0.23332387266853974,44516.22498625268,0.5909090909090909,0.006766869908287449,1.592487474094886,0.18188600481440492,0.5930123599316673
40,0.4,0.7,30,31,141,1.8436192468619248,0.8683788776397705,0.1983788932733846,49091.53957475889,0.4090909090909091,0.033784378142583976,1.2042099252598288,0.09780140648223072,0.4362216547438882
40,0.4,0.7,40,26,312,4.079497907949791,0.873881459236145,0.18584613341952722,56678.80632643451,0.18181818181818182,0.0403350705192203,1.0649570379947468,0.04163649771267958,0.3321866970112071
40,0.4,0.7,50,23,446,5.831589958158996,0.8759326934814453,0.18124584249114267,62469.3973955748,0.045454545454545456,0.04277701604933969,1.0138426943460297,0.14805530558606422,0.31253239035899477
40,0.4,0.7,60,19,666,8.7081589958159,0.8825769424438477,0.17670590526298333,72739.53470140055,0.13636363636363635,0.05068683624267582,0.9633989473664815,0.33679869218204006,0.37181202803870844
40,0.4,0.7,70,16,866,11.323221757322175,0.8860814571380615,0.17156172218291965,83671.12089154549,0.2727272727272727,0.05485887754531138,0.9062413575879962,0.5376981092933738,0.44288140428848854
40,0.4,0.7,80,15,943,12.330020920502092,0.887559175491333,0.16199010736665675,87738.39169669751,0.3181818181818182,0.056618066061110764,0.7998900818517418,0.6124459381789594,0.4467839760684076
40,0.4,0.7,90,14,1037,13.559100418410042,0.8878419995307922,0.1642546687187571,90621.52753828689,0.36363636363636365,0.05695476134618127,0.8250518746528568,0.6654318726950574,0.4777687180826148
40,0.4,0.7,100,14,1037,13.559100418410042,0.8878419995307922,0.1642546687187571,90621.52753828689,0.36363636363636365,0.05695476134618127,0.8250518746528568,0.6654318726950574,0.4777687180826148
40,0.45,0.3,10,39,56,0.7322175732217573,0.8257504105567932,0.2211760801034351,46646.82313563958,0.7727272727272727,0.01696379695619852,1.4575120011492788,0.14273012031008683,0.5974832977857093
40,0.45,0.3,20,35,189,2.471234309623431,0.8456560373306274,0.20051772671107598,52198.73479670236,0.5909090909090909,0.006733377774556515,1.2279747412341777,0.040697734784309686,0.4665787361755337
40,0.45,0.3,30,29,630,8.23744769874477,0.7313216328620911,0.21135172239143765,67441.85485358952,0.3181818181818182,0.1293790084975106,1.348352471015974,0.23943854929379343,0.508837961747274
40,0.45,0.3,40,23,1701,22.241108786610877,0.8740713000297546,0.17118576564137464,89109.29866044896,0.045454545454545456,0.04056107146399365,0.9020640626819405,0.637640306602805,0.4064299965508211
40,0.45,0.3,50,26,3819,49.93462343096235,0.4842490255832672,0.300558871034873,105179.08981674479,0.18181818181818182,0.4235130647818247,2.339543011498589,0.9329690558113308,0.9694608284774815
40,0.45,0.3,60,9,7013,91.69717573221757,0.9489990472793579,0.07357623571849246,197939.353674393,0.5909090909090909,0.1297607705706642,0.18248626979452814,2.6377063753501306,0.8852156266561035
40,0.45,0.3,70,2,7490,97.93410041841004,0.9819838404655457,0.025817126584279666,196479.37671955503,0.9090909090909091,0.16902838150660202,0.7131430379524482,2.6108750890096952,1.1005343543899135
40,0.45,0.35,10,38,54,0.7060669456066946,0.826125979423523,0.21963297418610453,47914.38860765825,0.7272727272727273,0.016516691162472643,1.440366379845606,0.11943494977860629,0.5758976870148531
40,0.45,0.35,20,34,123,1.6082635983263598,0.8458377122879028,0.20027509977893113,53069.89482450867,0.5454545454545454,0.006949657485598647,1.225278886432568,0.024687657312225924,0.4505926866712345
40,0.45,0.35,30,31,299,3.909518828451883,0.696690022945404,0.22513364240921313,60103.4399642512,0.4090909090909091,0.17060711554118563,1.5014849156579237,0.10457401562544985,0.546439238978867
40,0.45,0.35,40,25,692,9.048117154811715,0.7186523675918579,0.21738368504033423,75839.45887777995,0.13636363636363635,0.14446146715255007,1.415374278225936,0.3937687374519018,0.5224920297985061
40,0.45,0.35,50,23,1273,16.644874476987447,0.6252599358558655,0.23285785924872046,86010.58343268151,0.045454545454545456,0.255642933504922,1.5873095472080052,0.5806924792496513,0.617274876354281
40,0.45,0.35,60,21,2680,35.0418410041841,0.6860074400901794,0.27110880828147066,101505.07468115872,0.045454545454545456,0.1833244760831197,2.0123200920163407,0.865448433793743,0.7766368868369372
40,0.45,0.35,70,17,4861,63.55910041841004,0.4969424307346344,0.4068479224710237,139771.4906994677,0.22727272727272727,0.40840186817305424,3.520532471900263,1.5687041680758094,1.4312278088554635
40,0.45,0.35,80,3,7404,96.80962343096235,0.9755567908287048,0.037343974880478435,282668.1497834107,0.8636363636363636,0.16137713193893438,0.5850669457724618,4.194842316536083,1.4512306894709608
40,0.45,0.4,10,38,49,0.6406903765690377,0.8270331025123596,0.2204400651594044,47935.03942556699,0.7272727272727273,0.01543678272338137,1.4493340573267157,0.11905543145358241,0.5777747496941017
40,0.45,0.4,20,34,115,1.5036610878661087,0.8439717888832092,0.20094755648311333,53048.990523512635,0.5454545454545454,0.004728320099058643,1.232750627590148,0.025071834119889003,0.4520013318159103
40,0.45,0.4,30,31,217,2.8373430962343096,0.8496206998825073,0.19521494568172557,57511.21169919372,0.4090909090909091,0.01145321414584209,1.169054952019173,0.05693434665050611,0.4116333554766076
40,0.45,0.4,40,24,494,6.4592050209205025,0.8550150394439697,0.18300151411623533,72534.50035543126,0.09090909090909091,0.017875046957106854,1.0333501568470593,0.33303059486509534,0.3687912223945881
40,0.45,0.4,50,23,707,9.244246861924687,0.7097123861312866,0.21990168855830938,80636.05077129485,0.045454545454545456,0.15510430222465876,1.4433520950923266,0.48191994430940494,0.531457721770234
40,0.45,0.4,60,19,1169,15.285041841004185,0.8687015771865845,0.17994427281503714,97034.8142075358,0.13636363636363635,0.03416854426974346,0.9993808090559683,0.783294507742617,0.4883018743579913
40,0.45,0.4,70,16,1979,25.876046025104603,0.8807810544967651,0.16397191189991311,118379.94103002021,0.2727272727272727,0.048548874400910914,0.8219101322212569,1.1755727610733677,0.5796897601057021
40,0.45,0.4,80,16,3125,40.86035564853556,0.7108896374702454,0.22552921320070318,124904.79515517279,0.2727272727272727,0.15370281253542215,1.50588014667448,1.295485769824228,0.8069490004403508
40,0.45,0.4,90,10,5208,68.09623430962343,0.7303193211555481,0.23782970593363667,162917.511006002,0.5454545454545454,0.13057223671958557,1.6425522881515187,1.9940790319928072,1.0781645255796142
40,0.45,0.45,10,38,44,0.5753138075313807,0.8218039274215698,0.22340042036139168,47967.88404302849,0.7272727272727273,0.021661991164797792,1.482226892904352,0.11845181690135859,0.5874033570608089
40,0.45,0.45,20,34,108,1.4121338912133892,0.8423440456390381,0.20181597552939867,53077.04967150795,0.5454545454545454,0.002790530522664425,1.2423997281044297,0.024556166367849387,0.4538002426123722
40,0.45,0.45,30,31,187,2.4450836820083683,0.8497761487960815,0.19689354985641175,57578.7792420625,0.4090909090909091,0.011638272376287588,1.1877061095156862,0.05817609507949618,0.4166528465155948
40,0.45,0.45,40,24,443,5.792364016736402,0.8534255623817444,0.1839806615875296,71805.39739063507,0.09090909090909091,0.015982812359219542,1.0442295731947735,0.319631225542668,0.36768817550143795
40,0.45,0.45,50,22,567,7.413702928870293,0.8598238229751587,0.17989666786163488,78205.55293783735,0.0,0.023599789256141337,0.9988518651292766,0.4372525383594641,0.3649260481862205
40,0.45,0.45,60,20,807,10.551778242677825,0.7164677977561951,0.22987960164061833,88619.55399969814,0.09090909090909091,0.14706214552833918,1.5542177960068704,0.6286398362989687,0.6052072171858173
40,0.45,0.45,70,16,1192,15.585774058577407,0.8729248046875,0.17262070233375376,108775.80103479186,0.2727272727272727,0.03919619605654766,0.9180078037083752,0.9990689954408487,0.5572500669832611
40,0.45,0.45,80,15,1513,19.78294979079498,0.8752133846282959,0.1721177740463997,119803.16154213871,0.3181818181818182,0.04192069598606658,0.9124197116266634,1.2017285417928454,0.6185626918968483
40,0.45,0.45,90,14,2164,28.294979079497907,0.8815948963165283,0.1697231785374441,130529.26774710251,0.36363636363636365,0.0495177337101528,0.88581309486049,1.3988516716817305,0.6744547159721843
40,0.45,0.45,100,15,3166,41.396443514644346,0.6824012398719788,0.23299344770828997,126575.50527934603,0.3181818181818182,0.18761757158097764,1.5888160856476665,1.326189885793327,0.8552013403009473
